Date,Store,Product,Category,Units_Sold,Unit_Price,Revenue,Promotion,Holiday,Temperature,Region
2024-03-22,Store_C,Headphones,Accessories,21,800,16800,No,No,25,Free State
2024-03-22,Store_C,Keyboard,Accessories,14,600,8400,No,No,25,KZN
2024-03-22,Store_D,Laptop,Electronics,63,15000,945000,No,No,22,Free State
2024-03-22,Store_D,Phone,Electronics,90,12000,1080000,Yes,No,23,Free State
2024-03-22,Store_D,TV,Electronics,36,9000,324000,No,No,34,Free State
2024-03-22,Store_D,Tablet,Electronics,69,7000,483000,No,No,22,KZN
2024-03-22,Store_D,Headphones,Accessories,49,800,39200,No,No,20,Free State
2024-03-22,Store_D,Keyboard,Accessories,73,600,43800,No,No,25,KZN
2024-03-23,Store_A,Laptop,Electronics,55,15000,825000,No,No,27,Gauteng
2024-03-23,Store_A,Phone,Electronics,34,12000,408000,No,No,28,KZN
2024-03-23,Store_A,TV,Electronics,46,9000,414000,No,No,34,Free State
2024-03-23,Store_A,Tablet,Electronics,21,7000,147000,No,No,30,Western Cape
2024-03-23,Store_A,Headphones,Accessories,91,800,72800,Yes,No,24,KZN
2024-03-23,Store_A,Keyboard,Accessories,30,600,18000,No,No,19,Free State
2024-03-23,Store_B,Laptop,Electronics,64,15000,960000,Yes,No,24,Western Cape
2024-03-23,Store_B,Phone,Electronics,23,12000,276000,No,No,28,Western Cape
2024-03-23,Store_B,TV,Electronics,19,9000,171000,No,No,28,Free State
2024-03-23,Store_B,Tablet,Electronics,83,7000,581000,No,No,21,KZN
2024-03-23,Store_B,Headphones,Accessories,101,800,80800,Yes,Yes,24,Western Cape
2024-03-23,Store_B,Keyboard,Accessories,45,600,27000,Yes,No,33,KZN
2024-03-23,Store_C,Laptop,Electronics,31,15000,465000,No,No,32,KZN
2024-03-23,Store_C,Phone,Electronics,63,12000,756000,Yes,No,24,Free State
2024-03-23,Store_C,TV,Electronics,106,9000,954000,Yes,Yes,19,Gauteng
2024-03-23,Store_C,Tablet,Electronics,63,7000,441000,No,No,32,Free State
2024-03-23,Store_C,Headphones,Accessories,106,800,84800,Yes,No,29,Western Cape
2024-03-23,Store_C,Keyboard,Accessories,27,600,16200,No,No,19,Western Cape
2024-03-23,Store_D,Laptop,Electronics,64,15000,960000,Yes,No,22,Free State
2024-03-23,Store_D,Phone,Electronics,52,12000,624000,No,No,21,KZN
2024-03-23,Store_D,TV,Electronics,70,9000,630000,No,No,19,Gauteng
2024-03-23,Store_D,Tablet,Electronics,78,7000,546000,No,No,26,Western Cape
2024-03-23,Store_D,Headphones,Accessories,46,800,36800,No,No,19,KZN
2024-03-23,Store_D,Keyboard,Accessories,46,600,27600,No,No,18,Free State
2024-03-24,Store_A,Laptop,Electronics,38,15000,570000,No,No,32,Gauteng
2024-03-24,Store_A,Phone,Electronics,61,12000,732000,No,Yes,33,Gauteng
2024-03-24,Store_A,TV,Electronics,114,9000,1026000,No,Yes,29,Free State
2024-03-24,Store_A,Tablet,Electronics,41,7000,287000,Yes,No,32,Western Cape
2024-03-24,Store_A,Headphones,Accessories,26,800,20800,No,No,19,KZN
2024-03-24,Store_A,Keyboard,Accessories,83,600,49800,No,No,19,Free State
2024-03-24,Store_B,Laptop,Electronics,16,15000,240000,No,No,33,Free State
2024-03-24,Store_B,Phone,Electronics,62,12000,744000,No,No,26,Free State
2024-03-24,Store_B,TV,Electronics,67,9000,603000,No,No,35,Western Cape
2024-03-24,Store_B,Tablet,Electronics,32,7000,224000,No,No,28,Gauteng
2024-03-24,Store_B,Headphones,Accessories,36,800,28800,No,No,18,Free State
2024-03-24,Store_B,Keyboard,Accessories,81,600,48600,No,Yes,22,Gauteng
2024-03-24,Store_C,Laptop,Electronics,100,15000,1500000,Yes,No,34,Western Cape
2024-03-24,Store_C,Phone,Electronics,17,12000,204000,No,No,35,KZN
2024-03-24,Store_C,TV,Electronics,50,9000,450000,Yes,No,24,Gauteng
2024-03-24,Store_C,Tablet,Electronics,75,7000,525000,No,No,34,KZN
2024-03-24,Store_C,Headphones,Accessories,83,800,66400,Yes,No,28,Western Cape
2024-03-24,Store_C,Keyboard,Accessories,86,600,51600,No,No,29,Western Cape
2024-03-24,Store_D,Laptop,Electronics,67,15000,1005000,Yes,No,23,KZN
2024-03-24,Store_D,Phone,Electronics,74,12000,888000,No,No,23,Western Cape
2024-03-24,Store_D,TV,Electronics,21,9000,189000,No,No,35,Western Cape
2024-03-24,Store_D,Tablet,Electronics,33,7000,231000,No,No,30,Free State
2024-03-24,Store_D,Headphones,Accessories,105,800,84000,Yes,No,33,Gauteng
2024-03-24,Store_D,Keyboard,Accessories,59,600,35400,No,No,28,KZN
2024-03-25,Store_A,Laptop,Electronics,90,15000,1350000,Yes,No,28,Western Cape
2024-03-25,Store_A,Phone,Electronics,41,12000,492000,No,No,33,Gauteng
2024-03-25,Store_A,TV,Electronics,28,9000,252000,Yes,No,34,KZN
2024-03-25,Store_A,Tablet,Electronics,98,7000,686000,Yes,No,29,Western Cape
2024-03-25,Store_A,Headphones,Accessories,29,800,23200,Yes,No,21,Gauteng
2024-03-25,Store_A,Keyboard,Accessories,75,600,45000,Yes,No,29,KZN
2024-03-25,Store_B,Laptop,Electronics,86,15000,1290000,Yes,No,33,KZN
2024-03-25,Store_B,Phone,Electronics,64,12000,768000,No,No,33,Western Cape
2024-03-25,Store_B,TV,Electronics,56,9000,504000,No,No,35,Western Cape
2024-03-25,Store_B,Tablet,Electronics,62,7000,434000,No,No,33,Free State
2024-03-25,Store_B,Headphones,Accessories,28,800,22400,No,No,22,KZN
2024-03-25,Store_B,Keyboard,Accessories,30,600,18000,No,No,33,KZN
2024-03-25,Store_C,Laptop,Electronics,59,15000,885000,No,No,23,Free State
2024-03-25,Store_C,Phone,Electronics,91,12000,1092000,Yes,No,32,KZN
2024-03-25,Store_C,TV,Electronics,59,9000,531000,No,No,30,Gauteng
2024-03-25,Store_C,Tablet,Electronics,90,7000,630000,Yes,No,26,Western Cape
2024-03-25,Store_C,Headphones,Accessories,74,800,59200,No,No,26,Free State
2024-03-25,Store_C,Keyboard,Accessories,53,600,31800,No,No,18,Free State
2024-03-25,Store_D,Laptop,Electronics,17,15000,255000,No,No,35,Western Cape
2024-03-25,Store_D,Phone,Electronics,70,12000,840000,No,No,24,Western Cape
2024-03-25,Store_D,TV,Electronics,19,9000,171000,No,No,35,KZN
2024-03-25,Store_D,Tablet,Electronics,31,7000,217000,Yes,No,20,KZN
2024-03-25,Store_D,Headphones,Accessories,24,800,19200,No,No,21,KZN
2024-03-25,Store_D,Keyboard,Accessories,38,600,22800,No,No,35,Gauteng
2024-03-26,Store_A,Laptop,Electronics,53,15000,795000,No,No,26,Free State
2024-03-26,Store_A,Phone,Electronics,41,12000,492000,No,No,27,Free State
2024-03-26,Store_A,TV,Electronics,57,9000,513000,No,No,26,Western Cape
2024-03-26,Store_A,Tablet,Electronics,109,7000,763000,Yes,Yes,18,KZN
2024-03-26,Store_A,Headphones,Accessories,71,800,56800,Yes,No,29,KZN
2024-03-26,Store_A,Keyboard,Accessories,41,600,24600,Yes,No,18,KZN
2024-03-26,Store_B,Laptop,Electronics,47,15000,705000,Yes,No,18,Free State
2024-03-26,Store_B,Phone,Electronics,23,12000,276000,No,No,32,KZN
2024-03-26,Store_B,TV,Electronics,71,9000,639000,No,No,27,Free State
2024-03-26,Store_B,Tablet,Electronics,87,7000,609000,No,Yes,27,Western Cape
2024-03-26,Store_B,Headphones,Accessories,39,800,31200,No,No,18,Western Cape
2024-03-26,Store_B,Keyboard,Accessories,77,600,46200,No,No,19,KZN
2024-03-26,Store_C,Laptop,Electronics,64,15000,960000,Yes,No,23,KZN
2024-03-26,Store_C,Phone,Electronics,15,12000,180000,No,No,23,Gauteng
2024-03-26,Store_C,TV,Electronics,10,9000,90000,No,No,27,Free State
2024-03-26,Store_C,Tablet,Electronics,41,7000,287000,No,No,29,Western Cape
2024-03-26,Store_C,Headphones,Accessories,38,800,30400,No,No,30,KZN
2024-03-26,Store_C,Keyboard,Accessories,65,600,39000,Yes,No,26,Gauteng
2024-03-26,Store_D,Laptop,Electronics,63,15000,945000,Yes,No,22,KZN
2024-03-26,Store_D,Phone,Electronics,41,12000,492000,No,No,23,Gauteng
2024-03-26,Store_D,TV,Electronics,24,9000,216000,No,No,29,Western Cape
2024-03-26,Store_D,Tablet,Electronics,30,7000,210000,No,No,19,Free State
2024-03-26,Store_D,Headphones,Accessories,21,800,16800,No,No,32,Western Cape
2024-03-26,Store_D,Keyboard,Accessories,60,600,36000,No,No,20,Gauteng
2024-03-27,Store_A,Laptop,Electronics,28,15000,420000,No,No,20,Free State
2024-03-27,Store_A,Phone,Electronics,74,12000,888000,Yes,No,18,Free State
2024-03-27,Store_A,TV,Electronics,66,9000,594000,No,No,20,Gauteng
2024-03-27,Store_A,Tablet,Electronics,79,7000,553000,Yes,No,25,KZN
2024-03-27,Store_A,Headphones,Accessories,29,800,23200,Yes,No,33,Gauteng
2024-03-27,Store_A,Keyboard,Accessories,75,600,45000,No,No,35,Western Cape
2024-03-27,Store_B,Laptop,Electronics,35,15000,525000,No,No,31,Gauteng
2024-03-27,Store_B,Phone,Electronics,36,12000,432000,No,No,18,KZN
2024-03-27,Store_B,TV,Electronics,63,9000,567000,No,No,32,Free State
2024-03-27,Store_B,Tablet,Electronics,68,7000,476000,No,No,18,Free State
2024-03-27,Store_B,Headphones,Accessories,38,800,30400,No,No,33,Free State
2024-03-27,Store_B,Keyboard,Accessories,42,600,25200,No,No,19,Free State
2024-03-27,Store_C,Laptop,Electronics,51,15000,765000,Yes,No,30,Gauteng
2024-03-27,Store_C,Phone,Electronics,21,12000,252000,No,No,34,Western Cape
2024-03-27,Store_C,TV,Electronics,98,9000,882000,No,Yes,30,KZN
2024-03-27,Store_C,Tablet,Electronics,29,7000,203000,No,No,29,KZN
2024-03-27,Store_C,Headphones,Accessories,38,800,30400,Yes,No,34,Gauteng
2024-03-27,Store_C,Keyboard,Accessories,45,600,27000,Yes,No,30,Western Cape
2024-03-27,Store_D,Laptop,Electronics,41,15000,615000,Yes,No,20,Gauteng
2024-03-27,Store_D,Phone,Electronics,26,12000,312000,No,No,26,Western Cape
2024-03-27,Store_D,TV,Electronics,64,9000,576000,No,No,34,Gauteng
2024-03-27,Store_D,Tablet,Electronics,49,7000,343000,Yes,No,18,Free State
2024-03-27,Store_D,Headphones,Accessories,30,800,24000,No,No,29,Western Cape
2024-03-27,Store_D,Keyboard,Accessories,33,600,19800,Yes,No,20,Gauteng
2024-03-28,Store_A,Laptop,Electronics,39,15000,585000,Yes,No,29,Free State
2024-03-28,Store_A,Phone,Electronics,42,12000,504000,No,No,33,Western Cape
2024-03-28,Store_A,TV,Electronics,43,9000,387000,Yes,No,23,Free State
2024-03-28,Store_A,Tablet,Electronics,44,7000,308000,No,No,20,Western Cape
2024-03-28,Store_A,Headphones,Accessories,24,800,19200,No,No,29,KZN
2024-03-28,Store_A,Keyboard,Accessories,48,600,28800,No,No,28,Western Cape
2024-03-28,Store_B,Laptop,Electronics,51,15000,765000,No,No,34,Gauteng
2024-03-28,Store_B,Phone,Electronics,74,12000,888000,No,No,27,KZN
2024-03-28,Store_B,TV,Electronics,38,9000,342000,Yes,No,29,Western Cape
2024-03-28,Store_B,Tablet,Electronics,20,7000,140000,No,No,19,Free State
2024-03-28,Store_B,Headphones,Accessories,23,800,18400,No,No,31,Gauteng
2024-03-28,Store_B,Keyboard,Accessories,37,600,22200,No,No,32,KZN
2024-03-28,Store_C,Laptop,Electronics,13,15000,195000,No,No,32,Gauteng
2024-03-28,Store_C,Phone,Electronics,44,12000,528000,Yes,No,28,Western Cape
2024-03-28,Store_C,TV,Electronics,71,9000,639000,Yes,No,33,Free State
2024-03-28,Store_C,Tablet,Electronics,64,7000,448000,No,No,25,Gauteng
2024-03-28,Store_C,Headphones,Accessories,83,800,66400,Yes,No,34,KZN
2024-03-28,Store_C,Keyboard,Accessories,12,600,7200,No,No,27,KZN
2024-03-28,Store_D,Laptop,Electronics,29,15000,435000,No,No,23,Free State
2024-03-28,Store_D,Phone,Electronics,46,12000,552000,No,No,35,KZN
2024-03-28,Store_D,TV,Electronics,42,9000,378000,No,No,31,Free State
2024-03-28,Store_D,Tablet,Electronics,27,7000,189000,No,No,22,KZN
2024-03-28,Store_D,Headphones,Accessories,47,800,37600,No,No,18,Western Cape
2024-03-28,Store_D,Keyboard,Accessories,35,600,21000,No,No,20,Western Cape
2024-03-29,Store_A,Laptop,Electronics,59,15000,885000,No,No,28,KZN
2024-03-29,Store_A,Phone,Electronics,73,12000,876000,No,Yes,21,KZN
2024-03-29,Store_A,TV,Electronics,27,9000,243000,No,No,22,Free State
2024-03-29,Store_A,Tablet,Electronics,39,7000,273000,No,No,26,Western Cape
2024-03-29,Store_A,Headphones,Accessories,68,800,54400,Yes,No,29,Gauteng
2024-03-29,Store_A,Keyboard,Accessories,52,600,31200,No,No,23,Western Cape
2024-03-29,Store_B,Laptop,Electronics,44,15000,660000,No,No,25,Free State
2024-03-29,Store_B,Phone,Electronics,39,12000,468000,No,Yes,33,Free State
2024-03-29,Store_B,TV,Electronics,50,9000,450000,Yes,No,26,Free State
2024-03-29,Store_B,Tablet,Electronics,34,7000,238000,No,No,34,Gauteng
2024-03-29,Store_B,Headphones,Accessories,51,800,40800,No,No,23,Western Cape
2024-03-29,Store_B,Keyboard,Accessories,48,600,28800,Yes,No,25,Gauteng
2024-03-29,Store_C,Laptop,Electronics,39,15000,585000,Yes,No,22,Western Cape
2024-03-29,Store_C,Phone,Electronics,41,12000,492000,Yes,No,30,KZN
2024-03-29,Store_C,TV,Electronics,58,9000,522000,No,No,29,Free State
2024-03-29,Store_C,Tablet,Electronics,95,7000,665000,Yes,No,34,KZN
2024-03-29,Store_C,Headphones,Accessories,62,800,49600,No,No,34,Gauteng
2024-03-29,Store_C,Keyboard,Accessories,11,600,6600,No,No,30,Gauteng
2024-03-29,Store_D,Laptop,Electronics,42,15000,630000,Yes,No,29,KZN
2024-03-29,Store_D,Phone,Electronics,72,12000,864000,No,No,32,Gauteng
2024-03-29,Store_D,TV,Electronics,33,9000,297000,No,No,33,KZN
2024-03-29,Store_D,Tablet,Electronics,66,7000,462000,No,No,24,Gauteng
2024-03-29,Store_D,Headphones,Accessories,45,800,36000,No,No,29,Gauteng
2024-03-29,Store_D,Keyboard,Accessories,69,600,41400,No,No,22,KZN
2024-03-30,Store_A,Laptop,Electronics,50,15000,750000,No,No,25,Gauteng
2024-03-30,Store_A,Phone,Electronics,94,12000,1128000,Yes,No,31,Free State
2024-03-30,Store_A,TV,Electronics,57,9000,513000,Yes,No,20,Free State
2024-03-30,Store_A,Tablet,Electronics,82,7000,574000,No,No,34,KZN
2024-03-30,Store_A,Headphones,Accessories,79,800,63200,Yes,No,22,Gauteng
2024-03-30,Store_A,Keyboard,Accessories,17,600,10200,No,No,32,Gauteng
2024-03-30,Store_B,Laptop,Electronics,31,15000,465000,No,No,26,KZN
2024-03-30,Store_B,Phone,Electronics,86,12000,1032000,No,No,31,Gauteng
2024-03-30,Store_B,TV,Electronics,21,9000,189000,No,No,33,Gauteng
2024-03-30,Store_B,Tablet,Electronics,61,7000,427000,No,No,20,Western Cape
2024-03-30,Store_B,Headphones,Accessories,31,800,24800,No,No,29,KZN
2024-03-30,Store_B,Keyboard,Accessories,84,600,50400,Yes,No,33,Western Cape
2024-03-30,Store_C,Laptop,Electronics,20,15000,300000,No,No,33,Free State
2024-03-30,Store_C,Phone,Electronics,24,12000,288000,No,No,28,Free State
2024-03-30,Store_C,TV,Electronics,63,9000,567000,Yes,No,22,Gauteng
2024-03-30,Store_C,Tablet,Electronics,59,7000,413000,Yes,No,34,Gauteng
2024-03-30,Store_C,Headphones,Accessories,22,800,17600,No,No,22,Western Cape
2024-03-30,Store_C,Keyboard,Accessories,41,600,24600,No,No,18,Gauteng
2024-03-30,Store_D,Laptop,Electronics,83,15000,1245000,Yes,No,31,Gauteng
2024-03-30,Store_D,Phone,Electronics,41,12000,492000,No,No,22,Free State
2024-03-30,Store_D,TV,Electronics,81,9000,729000,Yes,No,32,KZN
2024-03-30,Store_D,Tablet,Electronics,81,7000,567000,No,Yes,35,Free State
2024-03-30,Store_D,Headphones,Accessories,85,800,68000,No,No,25,KZN
2024-03-30,Store_D,Keyboard,Accessories,99,600,59400,Yes,No,34,KZN
2024-03-31,Store_A,Laptop,Electronics,39,15000,585000,No,No,28,Gauteng
2024-03-31,Store_A,Phone,Electronics,34,12000,408000,No,No,26,Free State
2024-03-31,Store_A,TV,Electronics,44,9000,396000,No,No,25,Free State
2024-03-31,Store_A,Tablet,Electronics,59,7000,413000,Yes,No,33,Western Cape
2024-03-31,Store_A,Headphones,Accessories,39,800,31200,Yes,No,18,KZN
2024-03-31,Store_A,Keyboard,Accessories,67,600,40200,Yes,No,18,Free State
2024-03-31,Store_B,Laptop,Electronics,92,15000,1380000,Yes,No,27,Western Cape
2024-03-31,Store_B,Phone,Electronics,43,12000,516000,No,No,24,Gauteng
2024-03-31,Store_B,TV,Electronics,78,9000,702000,Yes,No,19,Free State
2024-03-31,Store_B,Tablet,Electronics,80,7000,560000,No,No,23,Free State
2024-03-31,Store_B,Headphones,Accessories,101,800,80800,Yes,No,28,KZN
2024-03-31,Store_B,Keyboard,Accessories,28,600,16800,No,No,33,Western Cape
2024-03-31,Store_C,Laptop,Electronics,71,15000,1065000,Yes,No,32,Western Cape
2024-03-31,Store_C,Phone,Electronics,86,12000,1032000,No,No,19,Free State
2024-03-31,Store_C,TV,Electronics,50,9000,450000,No,No,26,Gauteng
2024-03-31,Store_C,Tablet,Electronics,73,7000,511000,No,No,28,Gauteng
2024-03-31,Store_C,Headphones,Accessories,67,800,53600,No,No,21,Gauteng
2024-03-31,Store_C,Keyboard,Accessories,71,600,42600,No,No,25,Gauteng
2024-03-31,Store_D,Laptop,Electronics,55,15000,825000,Yes,No,24,Gauteng
2024-03-31,Store_D,Phone,Electronics,24,12000,288000,No,No,35,Western Cape
2024-03-31,Store_D,TV,Electronics,44,9000,396000,No,No,29,Gauteng
2024-03-31,Store_D,Tablet,Electronics,48,7000,336000,No,No,31,KZN
2024-03-31,Store_D,Headphones,Accessories,71,800,56800,No,No,24,Gauteng
2024-03-31,Store_D,Keyboard,Accessories,85,600,51000,Yes,No,31,KZN
2024-04-01,Store_A,Laptop,Electronics,28,15000,420000,No,No,35,Western Cape
2024-04-01,Store_A,Phone,Electronics,69,12000,828000,No,No,31,Free State
2024-04-01,Store_A,TV,Electronics,17,9000,153000,No,No,20,Free State
2024-04-01,Store_A,Tablet,Electronics,75,7000,525000,No,No,22,KZN
2024-04-01,Store_A,Headphones,Accessories,10,800,8000,No,No,29,Western Cape
2024-04-01,Store_A,Keyboard,Accessories,35,600,21000,No,No,34,KZN
2024-04-01,Store_B,Laptop,Electronics,76,15000,1140000,Yes,No,25,KZN
2024-04-01,Store_B,Phone,Electronics,70,12000,840000,No,No,23,KZN
2024-04-01,Store_B,TV,Electronics,38,9000,342000,No,No,19,Free State
2024-04-01,Store_B,Tablet,Electronics,46,7000,322000,Yes,No,20,Free State
2024-04-01,Store_B,Headphones,Accessories,69,800,55200,Yes,No,18,Free State
2024-04-01,Store_B,Keyboard,Accessories,10,600,6000,No,No,26,Western Cape
2024-04-01,Store_C,Laptop,Electronics,75,15000,1125000,Yes,Yes,30,Western Cape
2024-04-01,Store_C,Phone,Electronics,54,12000,648000,No,No,21,Free State
2024-04-01,Store_C,TV,Electronics,51,9000,459000,No,Yes,28,KZN
2024-04-01,Store_C,Tablet,Electronics,42,7000,294000,No,No,30,Western Cape
2024-04-01,Store_C,Headphones,Accessories,58,800,46400,No,No,28,Western Cape
2024-04-01,Store_C,Keyboard,Accessories,64,600,38400,No,No,31,Free State
2024-04-01,Store_D,Laptop,Electronics,32,15000,480000,No,No,32,Free State
2024-04-01,Store_D,Phone,Electronics,58,12000,696000,No,No,35,KZN
2024-04-01,Store_D,TV,Electronics,78,9000,702000,Yes,No,26,Western Cape
2024-04-01,Store_D,Tablet,Electronics,63,7000,441000,No,No,29,Free State
2024-04-01,Store_D,Headphones,Accessories,16,800,12800,No,No,30,Western Cape
2024-04-01,Store_D,Keyboard,Accessories,45,600,27000,Yes,No,30,KZN
2024-04-02,Store_A,Laptop,Electronics,48,15000,720000,Yes,No,22,KZN
2024-04-02,Store_A,Phone,Electronics,58,12000,696000,No,No,33,KZN
2024-04-02,Store_A,TV,Electronics,78,9000,702000,No,No,28,Gauteng
2024-04-02,Store_A,Tablet,Electronics,58,7000,406000,Yes,No,35,Gauteng
2024-04-02,Store_A,Headphones,Accessories,18,800,14400,No,No,26,KZN
2024-04-02,Store_A,Keyboard,Accessories,39,600,23400,No,No,30,Western Cape
2024-04-02,Store_B,Laptop,Electronics,31,15000,465000,No,No,24,Free State
2024-04-02,Store_B,Phone,Electronics,73,12000,876000,Yes,No,18,KZN
2024-04-02,Store_B,TV,Electronics,92,9000,828000,Yes,No,35,Gauteng
2024-04-02,Store_B,Tablet,Electronics,73,7000,511000,Yes,No,32,KZN
2024-04-02,Store_B,Headphones,Accessories,74,800,59200,No,No,27,Free State
2024-04-02,Store_B,Keyboard,Accessories,10,600,6000,No,No,28,KZN
2024-04-02,Store_C,Laptop,Electronics,77,15000,1155000,No,No,26,Free State
2024-04-02,Store_C,Phone,Electronics,66,12000,792000,Yes,No,32,Gauteng
2024-04-02,Store_C,TV,Electronics,32,9000,288000,No,No,31,Western Cape
2024-04-02,Store_C,Tablet,Electronics,12,7000,84000,No,No,18,Western Cape
2024-04-02,Store_C,Headphones,Accessories,83,800,66400,Yes,No,26,KZN
2024-04-02,Store_C,Keyboard,Accessories,57,600,34200,No,No,18,KZN
2024-04-02,Store_D,Laptop,Electronics,39,15000,585000,Yes,No,30,Western Cape
2024-04-02,Store_D,Phone,Electronics,80,12000,960000,Yes,No,20,Western Cape
2024-04-02,Store_D,TV,Electronics,72,9000,648000,No,No,31,Free State
2024-04-02,Store_D,Tablet,Electronics,40,7000,280000,No,No,34,Free State
2024-04-02,Store_D,Headphones,Accessories,66,800,52800,No,No,22,Free State
2024-04-02,Store_D,Keyboard,Accessories,92,600,55200,Yes,No,23,Western Cape
2024-04-03,Store_A,Laptop,Electronics,62,15000,930000,No,No,20,KZN
2024-04-03,Store_A,Phone,Electronics,49,12000,588000,No,No,33,Western Cape
2024-04-03,Store_A,TV,Electronics,64,9000,576000,No,No,26,Gauteng
2024-04-03,Store_A,Tablet,Electronics,82,7000,574000,Yes,No,26,Gauteng
2024-04-03,Store_A,Headphones,Accessories,61,800,48800,Yes,No,21,KZN
2024-04-03,Store_A,Keyboard,Accessories,74,600,44400,Yes,No,19,Free State
2024-04-03,Store_B,Laptop,Electronics,80,15000,1200000,No,Yes,32,Free State
2024-04-03,Store_B,Phone,Electronics,25,12000,300000,No,No,18,Gauteng
2024-04-03,Store_B,TV,Electronics,22,9000,198000,Yes,No,29,Free State
2024-04-03,Store_B,Tablet,Electronics,75,7000,525000,No,No,29,KZN
2024-04-03,Store_B,Headphones,Accessories,32,800,25600,Yes,No,35,Free State
2024-04-03,Store_B,Keyboard,Accessories,20,600,12000,No,No,26,Gauteng
2024-04-03,Store_C,Laptop,Electronics,64,15000,960000,Yes,No,27,Free State
2024-04-03,Store_C,Phone,Electronics,67,12000,804000,No,Yes,28,Free State
2024-04-03,Store_C,TV,Electronics,30,9000,270000,No,No,18,Gauteng
2024-04-03,Store_C,Tablet,Electronics,42,7000,294000,No,No,18,Free State
2024-04-03,Store_C,Headphones,Accessories,30,800,24000,Yes,No,20,Gauteng
2024-04-03,Store_C,Keyboard,Accessories,43,600,25800,No,No,33,KZN
2024-04-03,Store_D,Laptop,Electronics,73,15000,1095000,Yes,No,22,KZN
2024-04-03,Store_D,Phone,Electronics,72,12000,864000,No,No,31,KZN
2024-04-03,Store_D,TV,Electronics,87,9000,783000,Yes,No,35,Free State
2024-04-03,Store_D,Tablet,Electronics,50,7000,350000,No,No,32,KZN
2024-04-03,Store_D,Headphones,Accessories,97,800,77600,Yes,No,26,KZN
2024-04-03,Store_D,Keyboard,Accessories,55,600,33000,No,No,19,KZN
2024-04-04,Store_A,Laptop,Electronics,67,15000,1005000,No,No,31,KZN
2024-04-04,Store_A,Phone,Electronics,29,12000,348000,No,No,27,Gauteng
2024-04-04,Store_A,TV,Electronics,74,9000,666000,No,No,27,KZN
2024-04-04,Store_A,Tablet,Electronics,38,7000,266000,Yes,No,32,Free State
2024-04-04,Store_A,Headphones,Accessories,58,800,46400,No,No,30,Free State
2024-04-04,Store_A,Keyboard,Accessories,87,600,52200,Yes,No,29,Gauteng
2024-04-04,Store_B,Laptop,Electronics,40,15000,600000,No,No,27,Western Cape
2024-04-04,Store_B,Phone,Electronics,46,12000,552000,Yes,No,31,Western Cape
2024-04-04,Store_B,TV,Electronics,38,9000,342000,No,No,22,Western Cape
2024-04-04,Store_B,Tablet,Electronics,73,7000,511000,No,No,25,Free State
2024-04-04,Store_B,Headphones,Accessories,80,800,64000,Yes,No,30,Gauteng
2024-04-04,Store_B,Keyboard,Accessories,86,600,51600,Yes,No,29,KZN
2024-04-04,Store_C,Laptop,Electronics,87,15000,1305000,Yes,No,30,Western Cape
2024-04-04,Store_C,Phone,Electronics,54,12000,648000,No,No,24,KZN
2024-04-04,Store_C,TV,Electronics,30,9000,270000,No,No,29,Free State
2024-04-04,Store_C,Tablet,Electronics,87,7000,609000,Yes,No,29,Free State
2024-04-04,Store_C,Headphones,Accessories,61,800,48800,Yes,No,26,Free State
2024-04-04,Store_C,Keyboard,Accessories,28,600,16800,No,No,19,KZN
2024-04-04,Store_D,Laptop,Electronics,24,15000,360000,Yes,No,23,Western Cape
2024-04-04,Store_D,Phone,Electronics,56,12000,672000,Yes,No,35,Gauteng
2024-04-04,Store_D,TV,Electronics,24,9000,216000,Yes,No,34,Western Cape
2024-04-04,Store_D,Tablet,Electronics,36,7000,252000,No,No,21,Free State
2024-04-04,Store_D,Headphones,Accessories,30,800,24000,No,No,28,Gauteng
2024-04-04,Store_D,Keyboard,Accessories,71,600,42600,No,No,28,KZN
2024-04-05,Store_A,Laptop,Electronics,14,15000,210000,No,No,28,KZN
2024-04-05,Store_A,Phone,Electronics,21,12000,252000,No,No,31,Gauteng
2024-04-05,Store_A,TV,Electronics,66,9000,594000,Yes,No,23,Gauteng
2024-04-05,Store_A,Tablet,Electronics,34,7000,238000,Yes,No,23,Free State
2024-04-05,Store_A,Headphones,Accessories,44,800,35200,No,No,20,Gauteng
2024-04-05,Store_A,Keyboard,Accessories,74,600,44400,Yes,No,21,KZN
2024-04-05,Store_B,Laptop,Electronics,47,15000,705000,No,No,28,Western Cape
2024-04-05,Store_B,Phone,Electronics,63,12000,756000,Yes,No,21,Western Cape
2024-04-05,Store_B,TV,Electronics,59,9000,531000,Yes,No,24,Free State
2024-04-05,Store_B,Tablet,Electronics,28,7000,196000,No,No,24,Free State
2024-04-05,Store_B,Headphones,Accessories,61,800,48800,Yes,No,32,KZN
2024-04-05,Store_B,Keyboard,Accessories,34,600,20400,No,No,20,Gauteng
2024-04-05,Store_C,Laptop,Electronics,16,15000,240000,No,No,30,Gauteng
2024-04-05,Store_C,Phone,Electronics,60,12000,720000,Yes,No,32,Gauteng
2024-04-05,Store_C,TV,Electronics,57,9000,513000,No,No,19,Free State
2024-04-05,Store_C,Tablet,Electronics,40,7000,280000,No,No,34,Western Cape
2024-04-05,Store_C,Headphones,Accessories,10,800,8000,No,No,24,Free State
2024-04-05,Store_C,Keyboard,Accessories,57,600,34200,No,No,20,Western Cape
2024-04-05,Store_D,Laptop,Electronics,13,15000,195000,No,No,34,Free State
